StopID;DIVA;StopText;Municipality;MunicipalityID;Longitude;Latitude
303;60201346;Quartier Belvedere S;Wien;49000001;16.3800875;48.1877094
304;60200300;Fasangasse;Wien;49000001;16.3847048;48.1882544
305;60200736;Kölblgasse;Wien;49000001;16.3857469;48.1908895
306;60201091;Rennweg S;Wien;49000001;16.3864655;48.1943328
307;60200929;Neulinggasse;Wien;49000001;16.3874267;48.1988238
308;60201218;Sechskrügelgasse;Wien;49000001;16.3871932;48.2024702
309;60201040;Praterstern;Wien;49000001;16.3913614;48.2182682
310;60200348;Franzensbrücke;Wien;49000001;16.39155;48.2139106
311;60201040;Praterstern S U;Wien;49000001;16.3913614;48.2182682
312;60201130;Rueppgasse;Wien;49000001;16.3863398;48.2205545
313;60200494;Taborstraße;Wien;49000001;16.3827735;48.2221585
314;60200051;Am Tabor;Wien;49000001;16.3839862;48.2255818
315;60201079;Rebhanngasse;Wien;49000001;16.3881364;48.2277721
316;60200578;Innstraße;Wien;49000001;16.3870944;48.2303154
317;60201385;Traisengasse S;Wien;49000001;16.3832316;48.2337501
318;60200500;Dresdner Straße U;Wien;49000001;16.3793689;48.2371906
319;60200569;Höchstädtplatz;Wien;49000001;16.3773387;48.2390154
320;60200363;Friedrich-Engels-Platz;Wien;49000001;16.3802133;48.2440529
321;60200363;Friedrich-Engels-Platz;Wien;49000001;16.3795934;48.2442682
322;60200569;Höchstädtplatz;Wien;49000001;16.3770602;48.2396676
323;60200500;Dresdner Straße U;Wien;49000001;16.379279;48.2371427
324;60201385;Traisengasse S;Wien;49000001;16.3831687;48.2336604
325;60200578;Innstraße;Wien;49000001;16.3864745;48.2307223
326;60201079;Rebhanngasse;Wien;49000001;16.3883969;48.228203
327;60200051;Am Tabor;Wien;49000001;16.3837167;48.2254921
328;60200494;Heinestraße, Taborstraße;Wien;49000001;16.3824231;48.2226074
329;60201130;Rueppgasse;Wien;49000001;16.3857738;48.2204767
330;60200899;Mühlfeldgasse;Wien;49000001;16.3891425;48.220752
332;60200348;Franzensbrücke;Wien;49000001;16.3914602;48.2139046
333;60201063;Radetzkyplatz;Wien;49000001;16.3904361;48.2113126
334;60201218;Sechskrügelgasse;Wien;49000001;16.3873459;48.2014284
335;60200929;Neulinggasse;Wien;49000001;16.3873279;48.1993148
336;60201091;Rennweg S;Wien;49000001;16.3864476;48.1949017
337;60200736;Kölblgasse;Wien;49000001;16.385684;48.1913386
338;60201471;Weyrgasse;Wien;49000001;16.3885676;48.2042005
339;60201346;Quartier Belvedere S;Wien;49000001;16.3799977;48.1877873
340;60201349;Hauptbahnhof S U;Wien;49000001;16.3747246;48.1861223
341;60200211;Columbusplatz;Wien;49000001;16.3736556;48.1824209
342;60200136;Gudrunstraße;Wien;49000001;16.3736825;48.1779764
343;60201058;Quellenplatz;Wien;49000001;16.3735298;48.1760655
344;60200461;Oberzellergasse;Wien;49000001;16.3951253;48.1920992
345;60201040;Praterstern S U;Wien;49000001;16.3916039;48.2182083
346;60200941;Nordbahnstraße;Wien;49000001;16.3894929;48.2232717
347;60200051;Am Tabor;Wien;49000001;16.3840221;48.2251031
348;60200944;Nordwestbahnstraße;Wien;49000001;16.3808421;48.2280773
349;60201077;Rauscherstraße;Wien;49000001;16.3753534;48.2307343
350;60201443;Wallensteinplatz;Wien;49000001;16.3713828;48.230094
351;60201444;Klosterneuburger Str. / Wallensteinstraße;Wien;49000001;16.3686519;48.2288373
352;60200357;Friedensbrücke U;Wien;49000001;16.3651306;48.2271438
353;60200345;Franz-Josefs-Bahnhof S;Wien;49000001;16.3611331;48.2255579
354;60200029;Nußdorfer Straße;Wien;49000001;16.3549077;48.2247859
355;60200762;Lazarettgasse;Wien;49000001;16.3518175;48.2192198
356;60200747;Lange Gasse;Wien;49000001;16.3509551;48.2152095
357;60200753;Laudongasse;Wien;49000001;16.3480356;48.2132581
358;60200333;Florianigasse;Wien;49000001;16.3457539;48.2129408
359;60200019;Albertgasse;Wien;49000001;16.3439752;48.2108098
360;60201558;Lerchenfelder Straße;Wien;49000001;16.3393489;48.2086786
361;60200644;Burggasse;Wien;49000001;16.3399508;48.2045238
362;60200646;Westbahnstraße;Wien;49000001;16.3404179;48.2020511
363;60201328;Stollgasse;Wien;49000001;16.3410377;48.1988956
364;60200643;Mariahilfer Straße / Kaiserstraße;Wien;49000001;16.3416306;48.1966742
365;60200615;Josefstädter Straße U;Wien;49000001;16.3395286;48.2116299
366;60200645;Neustiftgasse;Wien;49000001;16.3396184;48.206242
367;60200645;Neustiftgasse;Wien;49000001;16.339807;48.205781
368;60201468;Westbahnhof (Bed.-HS);Wien;49000001;16.3394926;48.1966562
369;60201259;Simmeringer Haide;Wien;49000001;16.4405486;48.1773714
370;60201468;Westbahnhof S U;Wien;49000001;16.3394926;48.1966562
373;60201328;Stollgasse;Wien;49000001;16.3410916;48.1985543
374;60200646;Westbahnstraße;Wien;49000001;16.3405886;48.201608
375;60200644;Burggasse;Wien;49000001;16.3401394;48.2040268
376;60201558;Lerchenfelder Straße;Wien;49000001;16.3394298;48.2082116
377;60200148;Blindengasse;Wien;49000001;16.3404538;48.2107499
378;60200333;Florianigasse;Wien;49000001;16.345152;48.2123841
379;60200753;Laudongasse;Wien;49000001;16.3498682;48.2132401
380;60200747;Lange Gasse;Wien;49000001;16.3510629;48.214563
381;60200762;Lazarettgasse;Wien;49000001;16.3516199;48.2185914
382;60201288;Spitalgasse;Wien;49000001;16.353183;48.2220269
383;60200029;Nußdorfer Straße / Alserbachstraße;Wien;49000001;16.3549347;48.22472
384;60200345;Franz-Josefs-Bahnhof S;Wien;49000001;16.361178;48.225504
385;60200357;Friedensbrücke U;Wien;49000001;16.3653641;48.2271557
386;60201444;Klosterneuburger Str. / Wallensteinstraße;Wien;49000001;16.3680141;48.2284424
387;60201443;Wallensteinplatz;Wien;49000001;16.370781;48.2297529
388;60201077;Rauscherstraße;Wien;49000001;16.3752905;48.2306804
389;60200944;Nordwestbahnstraße;Wien;49000001;16.3807523;48.2280055
390;60200051;Am Tabor;Wien;49000001;16.383043;48.225528
391;60200941;Nordbahnstraße;Wien;49000001;16.3888012;48.2237266
392;60200899;Mühlfeldgasse;Wien;49000001;16.3900588;48.2204348
396;60200436;Gumpendorfer Straße U;Wien;49000001;16.3378128;48.1907937
397;60200827;Margaretengürtel U;Wien;49000001;16.3417115;48.1883263
398;60200077;Arbeitergasse, Gürtel;Wien;49000001;16.3455922;48.1843974
399;60200267;Eichenstraße;Wien;49000001;16.3498592;48.1803784
400;60200849;Matzleinsdorfer Platz S;Wien;49000001;16.3587076;48.1806359
401;60201060;Knöllgasse;Wien;49000001;16.3581686;48.1776409
402;60200914;Neilreichgasse;Wien;49000001;16.3653192;48.1761493
403;60201058;Quellenplatz;Wien;49000001;16.3731076;48.1756162
404;60201095;Reumannplatz U;Wien;49000001;16.3772578;48.1753466
405;60200384;Gellertplatz;Wien;49000001;16.3820818;48.1750291
406;60200001;Schrankenberggasse;Wien;49000001;16.3894569;48.173819
407;60201598;Bernhardtstalgasse;Wien;49000001;16.3612498;48.1764369
408;60200382;Geiereckstraße;Wien;49000001;16.3997157;48.1749992
409;60200484;Geiselbergstraße S;Wien;49000001;16.4063273;48.1746877
410;60201263;Polkorabplatz;Wien;49000001;16.4122741;48.174484
411;60201598;Bernhardtstalgasse;Wien;49000001;16.3620942;48.1764369
412;60200425;Enkplatz U, Grillgasse;Wien;49000001;16.4161728;48.1740107
413;;Abstellplatz Hlst. 69A (Umleitung);;;;
414;;Abstellplatz 13A Südtiroler Platz (Umleitung);;;;
415;60201263;Polkorabplatz;Wien;49000001;16.4114926;48.1745978
416;60200484;Geiselbergstraße S;Wien;49000001;16.4063273;48.1747596
418;60200382;Geiereckstraße;Wien;49000001;16.399545;48.1750651
419;60201574;Schemmerlstraße, Unterfeld;Wien;49000001;16.4213292;48.1605721
420;60200001;Schrankenberggasse;Wien;49000001;16.3894839;48.1738909
421;60200384;Gellertplatz;Wien;49000001;16.3833304;48.1749453
422;60201095;Reumannplatz U;Wien;49000001;16.3781651;48.1753526
423;60201058;Quellenplatz;Wien;49000001;16.3739969;48.1756881
424;60200914;Neilreichgasse;Wien;49000001;16.3659301;48.1761913
425;60201060;Knöllgasse;Wien;49000001;16.358474;48.1772635
426;60200849;Matzleinsdorfer Platz S;Wien;49000001;16.3592286;48.1805101
427;60200267;Eichenstraße;Wien;49000001;16.3499041;48.1804323
428;60200077;Arbeitergasse, Gürtel;Wien;49000001;16.345718;48.1844573
429;60200827;Margaretengürtel U;Wien;49000001;16.3422415;48.1882903
430;60200436;Gumpendorfer Straße U;Wien;49000001;16.3379745;48.1902128
432;60200131;Franz-Eder-Weg;Wien;49000001;16.4346871;48.1771258
433;60200319;1. Haidequerstraße Mitte;Wien;49000001;16.4290277;48.1824149
434;60200702;Kopalgasse;Wien;49000001;16.4131545;48.1777428
435;60200425;Enkplatz U, Grillgasse;Wien;49000001;16.4166759;48.1743642
436;60201070;Rappachgasse;Wien;49000001;16.4241589;48.1798213
437;60201264;Simoningplatz;Wien;49000001;16.4209249;48.1792882
438;60200465;Haidestraße S;Wien;49000001;16.4275275;48.1797614
439;60200324;1. Haidequerstraße Süd;Wien;49000001;16.428363;48.1810852
440;60200256;Kraftwerk Simmering;Wien;49000001;16.4302045;48.1839003
442;60200256;Kraftwerk Simmering;Wien;49000001;16.4297015;48.1833972
443;60200957;Oriongasse;Wien;49000001;16.4399692;48.1762991
444;60201259;Simmeringer Haide;Wien;49000001;16.4405486;48.1773714
445;60200957;Oriongasse;Wien;49000001;16.4397716;48.1762931
446;60201264;Simoningplatz;Wien;49000001;16.4204039;48.1791085
447;60201070;Rappachgasse;Wien;49000001;16.4246799;48.179995
448;60200715;Krausegasse;Wien;49000001;16.420368;48.1746697
449;60200324;1. Haidequerstraße Süd;Wien;49000001;16.428363;48.1814026
455;60200874;Michelbeuern U AKH;Wien;49000001;16.3431937;48.2220807
458;60200615;Josefstädter Straße U;Wien;49000001;16.3388099;48.2113186
460;60200188;Burggasse, Stadthalle U;Wien;49000001;16.3375972;48.2021289
461;60200188;Burggasse, Stadthalle U;Wien;49000001;16.3370762;48.2019972
462;60201413;Urban-Loritz-Platz;Wien;49000001;16.3372379;48.2010691
464;60201468;Westbahnhof S U;Wien;49000001;16.3387919;48.1968538
470;60201015;Bahnhof Meidling S U;Wien;49000001;16.3311114;48.174454
471;60200865;Dörfelstraße;Wien;49000001;16.3362767;48.1755503
472;60200465;Haidestraße S;Wien;49000001;16.4276353;48.1791564
473;60200465;Haidestraße S;Wien;49000001;16.4279138;48.1792403
474;60200465;Haidestraße S;Wien;49000001;16.4269257;48.1791804
475;60200895;Murlingengasse;Wien;49000001;16.3358095;48.1762692
476;60200865;Dörfelstraße;Wien;49000001;16.3352167;48.1754245
477;60201015;Bahnhof Meidling S U;Wien;49000001;16.330752;48.17446
481;60200833;Mariahilfer Gürtel;Wien;49000001;16.3389357;48.193207
482;60200833;Mariahilfer Gürtel;Wien;49000001;16.3388189;48.193237
483;60201468;Westbahnhof S U;Wien;49000001;16.3388908;48.1968718
484;60201468;Westbahnhof S U;Wien;49000001;16.3389536;48.1973508
485;60201413;Urban-Loritz-Platz;Wien;49000001;16.3375702;48.2014463
493;60201510;Währinger Straße, Volksoper U;Wien;49000001;16.3489968;48.2243191
497;60200950;Nußdorfer Straße U;Wien;49000001;16.354252;48.2315301
500;60201015;Bhf. Meidling S U;Wien;49000001;16.3312192;48.1746577
503;60201139;Sagedergasse;Wien;49000001;16.3181037;48.1614229
504;60200048;Am Schöpfwerk;Wien;49000001;16.3246435;48.1614769
505;60200782;Lichtensterngasse;Wien;49000001;16.3299166;48.159098
506;60200913;Nauheimergasse;Wien;49000001;16.3314168;48.157462
508;60200188;Burggasse, Stadthalle U;Wien;49000001;16.337184;48.2020092
509;60200465;Haidestraße S;Wien;49000001;16.4276802;48.1790666
510;60200131;Franz-Eder-Weg;Wien;49000001;16.434229;48.1774073
511;60201514;Zanaschkagasse;Wien;49000001;16.3289554;48.1574261
512;60200782;Lichtensterngasse;Wien;49000001;16.3299346;48.1589601
513;60200048;Am Schöpfwerk;Wien;49000001;16.3250298;48.1615428
514;60200674;Khleslplatz;Wien;49000001;16.3221821;48.1625914
516;60201446;Wallrißstraße;Wien;49000001;16.3269522;48.2320687
517;60201477;Wienerbergbrücke;Wien;49000001;16.3286051;48.1721357
518;60201015;Bhf. Meidling S U;Wien;49000001;16.3320276;48.1746338
519;60200986;Otto-Probst-Platz;Wien;49000001;16.3488441;48.1539383
520;60200444;Gutheil-Schoder-Gasse;Wien;49000001;16.3357646;48.1595114
521;60200393;Gersthof S;Wien;49000001;16.3288476;48.2316738
522;60201526;Simonygasse;Wien;49000001;16.3282637;48.2276106
523;60201272;Sommarugagasse;Wien;49000001;16.3313808;48.2261982
524;60201426;Vinzenzgasse;Wien;49000001;16.3340399;48.225127
525;60200149;Blumengasse;Wien;49000001;16.331821;48.2216857
526;60200276;Elterleinplatz;Wien;49000001;16.3309227;48.2183998
527;60201560;Inzersdorf,  Kirchenplatz;Wien;49000001;16.3473349;48.1501566
528;60200861;Mayssengasse;Wien;49000001;16.3254699;48.216245
529;60200930;Neusteinhof;Wien;49000001;16.3329619;48.1573302
530;60201374;Feßtgasse;Wien;49000001;16.3252184;48.2108397
531;60200704;Panikengasse;Wien;49000001;16.324347;48.2083434
532;60200197;Camillo-Sitte-Gasse;Wien;49000001;16.3273294;48.2052242
533;60200440;Guntherstraße;Wien;49000001;16.3269162;48.2027635
534;;Schweglerstraße;;;;
535;60201413;Urban-Loritz-Platz;Wien;49000001;16.3371121;48.200668
538;60200212;Computerstraße;Wien;49000001;16.3409389;48.1578755
539;60200444;Gutheil-Schoder-Gasse;Wien;49000001;16.3359263;48.1593257
540;60201514;Zanaschkagasse;Wien;49000001;16.3286051;48.1570665
541;60201413;Urban-Loritz-Platz;Wien;49000001;16.337714;48.2005782
542;60201560;Inzersdorf, Kirchenplatz;Wien;49000001;16.3472181;48.1501806
543;60200440;Guntherstraße;Wien;49000001;16.3266916;48.202069
544;60200197;Camillo-Sitte-Gasse;Wien;49000001;16.3273294;48.2047992
545;60200704;Panikengasse;Wien;49000001;16.3243021;48.2077327
546;60201374;Feßtgasse;Wien;49000001;16.3251915;48.2103608
547;60200602;Johann-Nepomuk-Berger-Platz;Wien;49000001;16.3253262;48.2129109
548;60200602;Johann-Nepomuk-Berger-Platz;Wien;49000001;16.3266018;48.2140363
549;60201115;Rosensteingasse;Wien;49000001;16.3275271;48.2186512
550;60200276;Elterleinplatz;Wien;49000001;16.3309497;48.218729
551;60200149;Blumengasse;Wien;49000001;16.3317402;48.2212368
552;60201426;Vinzenzgasse;Wien;49000001;16.3343094;48.224744
553;60201272;Sommarugagasse;Wien;49000001;16.3320366;48.2261085
554;60201526;Simonygasse;Wien;49000001;16.3285691;48.2277063
555;60200977;Frauengasse;Wien;49000001;16.3294585;48.2138747
556;60200602;Johann-Nepomuk-Berger-Platz;Wien;49000001;16.3255238;48.2134497
557;60200913;Nauheimergasse;Wien;49000001;16.3314886;48.1573422
558;60200681;Jungbauerweg;Wien;49000001;16.3454305;48.1551609
559;60201317;Kendlerstraße U;Wien;49000001;16.3080426;48.2037395
560;60200450;Dornbach;Wien;49000001;16.3077192;48.2263658
561;60200784;Liebknechtgasse;Wien;49000001;16.3066143;48.2228528
562;60201121;Sandleitengasse;Wien;49000001;16.3074677;48.2181664
563;60200840;Maroltingergasse;Wien;49000001;16.3063807;48.2138447
564;60201489;Rankgasse;Wien;49000001;16.3056531;48.2111929
565;60200597;Joachimsthalerplatz;Wien;49000001;16.3049794;48.2091994
566;60200445;Gutraterplatz;Wien;49000001;16.308887;48.2077507
567;60200754;Laurentiusplatz;Wien;49000001;16.3079169;48.2019553
568;60201035;Hütteldorfer Straße U;Wien;49000001;16.3121479;48.1995782
569;60200909;Märzstraße;Wien;49000001;16.3119683;48.1968598
570;60201084;Linzer Straße, Reinlgasse;Wien;49000001;16.3114203;48.1935364
571;60201158;Johnstraße, Linzer Straße;Wien;49000001;16.314771;48.1927339
572;60201176;Schloss Schönbrunn;Wien;49000001;16.3134774;48.1882784
573;60200520;Hietzing U;Wien;49000001;16.304126;48.1877753
574;60200520;Hietzing U;Wien;49000001;16.3036948;48.187919
575;60201317;Kendlerstraße U;Wien;49000001;16.3080696;48.2042424
576;60201176;Schloss Schönbrunn;Wien;49000001;16.3127408;48.1880628
577;60201005;Penzinger Straße;Wien;49000001;16.3148608;48.1899073
578;60201158;Johnstraße, Linzer Straße;Wien;49000001;16.314789;48.1927998
579;60201084;Linzer Straße, Reinlgasse;Wien;49000001;16.3118874;48.1932489
580;60200909;Märzstraße;Wien;49000001;16.3120401;48.1963927
581;60201035;Hütteldorfer Straße U;Wien;49000001;16.3122018;48.1996321
582;60200754;Laurentiusplatz;Wien;49000001;16.3085906;48.2017577
583;60200445;Gutraterplatz;Wien;49000001;16.3092733;48.2074274
584;60200597;Joachimsthalerplatz;Wien;49000001;16.3050243;48.2085828
585;60201489;Rankgasse;Wien;49000001;16.3054824;48.210696
586;60200840;Maroltingergasse;Wien;49000001;16.3065424;48.2131563
587;60201121;Sandleitengasse;Wien;49000001;16.3075755;48.217526
588;60200784;Liebknechtgasse;Wien;49000001;16.3069107;48.2224757
590;60200363;Friedrich-Engels-Platz;Wien;49000001;16.379845;48.2438435
591;60201705;Handelskai S U;Wien;49000001;16.3838874;48.2410496
592;60200023;Allerheiligengasse;Wien;49000001;16.3864027;48.2386744
593;60200280;Engerthstraße / Traisengasse;Wien;49000001;16.389412;48.2360717
594;60200279;Innstraße;Wien;49000001;16.3926549;48.2332714
595;60200547;Holubstraße;Wien;49000001;16.3944695;48.231955
596;60201440;Walcherstraße;Wien;49000001;16.4012428;48.2260965
597;60201433;Vorgartenstraße U;Wien;49000001;16.4013776;48.224361
598;60200523;Hillerstraße;Wien;49000001;16.4080251;48.2208837
600;60200274;Elderschplatz;Wien;49000001;16.4117733;48.2177729
601;60200974;Offenbachgasse;Wien;49000001;16.4146008;48.215905
602;;Stella-Klein-Löw-Weg;;;;
603;;Meiereistraße;;;;
604;60201894;Stadion;Wien;49000001;16.4208531;48.2107499
605;60201895;Marathonweg;Wien;49000001;16.4265843;48.2088402
606;60201039;Praterbrücke;Wien;49000001;16.4333598;48.2040658
607;60201874;Stadlauer Brücke;Wien;49000001;16.4385049;48.2003087
608;60200011;Aignerstraße;Wien;49000001;16.3748952;48.2462304
609;60200781;Leystraße;Wien;49000001;16.3769165;48.243999
610;60201874;Stadlauer Brücke;Wien;49000001;16.4385049;48.2003087
611;60201039;Praterbrücke;Wien;49000001;16.4333598;48.2040658
612;60201895;Marathonweg;Wien;49000001;16.4268358;48.2086936
613;;Stadion;;;;
614;;Stadion;;;;
615;60200733;Pensionistenwohnhaus Prater;Wien;49000001;16.4184815;48.2136472
616;60200974;Sturgasse;Wien;49000001;16.4149691;48.2160834
617;60200280;Engerthstraße, Traisengasse;Wien;49000001;16.3890257;48.2365923
618;60200523;Hillerstraße;Wien;49000001;16.407567;48.2213625
619;60201440;Walcherstraße;Wien;49000001;16.4013237;48.2261324
620;60200547;Holubstraße;Wien;49000001;16.3946672;48.2316797
621;60200279;Innstraße;Wien;49000001;16.3928975;48.2333432
622;60200280;Engerthstraße, Traisengasse;Wien;49000001;16.3887922;48.2362033
623;60200023;Allerheiligengasse;Wien;49000001;16.3863847;48.2388898
624;60201705;Handelskai S U;Wien;49000001;16.3840311;48.2411094
625;60200363;Friedrich-Engels-Platz;Wien;49000001;16.3797192;48.2434546
626;60200781;Leystraße;Wien;49000001;16.3769075;48.2441845
627;60200011;Aignerstraße;Wien;49000001;16.3749941;48.2464278
628;60200188;Burggasse, Stadthalle U;Wien;49000001;16.3375972;48.2021289
629;60200424;Griegstraße;Wien;49000001;16.3753713;48.249371
631;60201578;Gadnergasse;Wien;49000001;16.4175742;48.1594815
633;60200229;Dietmayrgasse;Wien;49000001;16.3683465;48.2392607
634;60200692;Gürtelbrücke;Wien;49000001;16.3655348;48.2375735
635;60200405;Glatzgasse;Wien;49000001;16.3544406;48.2333492
636;60200943;Nordbrücke;Wien;49000001;16.3957182;48.2610521
637;60200050;Am Spitz;Wien;49000001;16.3976496;48.2583608
638;60200050;Am Spitz;Wien;49000001;16.3972813;48.2582173
639;60200943;Nordbrücke;Wien;49000001;16.3953768;48.2610222
640;60200950;Nußdorfer Straße U;Wien;49000001;16.3530662;48.2314823
641;60200786;Glatzgasse;Wien;49000001;16.3556174;48.2324756
642;60200692;Gürtelbrücke;Wien;49000001;16.3656606;48.237388
643;60200229;Dietmayrgasse;Wien;49000001;16.3687597;48.239165
645;60200752;Lassallestraße;Wien;49000001;16.4027789;48.2232837
646;60200620;Jungstraße;Wien;49000001;16.4057075;48.2210513
647;60200620;Jungstraße;Wien;49000001;16.4057973;48.2211052
648;60200752;Lassallestraße;Wien;49000001;16.4022669;48.2238343
649;60201433;Vorgartenstraße U;Wien;49000001;16.4015303;48.2244447
650;60201002;Pensionsversicherungsanstalt;Wien;49000001;16.3974789;48.2292562
651;60201013;Pfenninggeldgasse;Wien;49000001;16.3145554;48.2068886
652;60201037;Possingergasse;Wien;49000001;16.3186877;48.2106781
653;60201190;Schuhmeierplatz;Wien;49000001;16.319038;48.2118334
654;60200669;Familienplatz;Wien;49000001;16.319038;48.2137849
656;60201490;Wilhelminenstraße;Wien;49000001;16.3196489;48.2165024
